longitude,latitude,year,lithology,GWL,rainfall_mm,soil_thickness,normalized_urban_load_proxy,subsidence,subsidence_cum,city,lithology_class,GWL_depth_bgs,GWL_depth_bgs_z,soil_thickness_censored,soil_thickness_imputed,soil_thickness_eff,urban_load_global,z_surf,head_m,GWL_depth_bgs_raw,z_surf_raw,GWL_depth_bgs_m,z_surf_corr,z_surf_flag_outlier,z_surf_m
113.45105,22.781061,2015,Limestone–Sandstone,75.58448146,2032.170344759352,0.57,0.1818181818178142,4.218867,4.218867,Nansha,Mixed Clastics,75.58448146,0.8069252730071136,False,0.57,0.57,0.1818181818181509,-5.0,-5.7558448146,75.58448146,-5.0,0.7558448146000001,-5.0,False,-5.0
113.458305,22.796101,2015,Siltstone–Sandstone,76.06112566,2032.170344759352,3.71,0.636363636362351,1.600061,1.600061,Nansha,Mixed Clastics,76.06112566,0.820532630552365,False,3.71,3.71,0.6363636363635296,-4.0,-4.7606112566,76.06112566,-4.0,0.7606112566000001,-4.0,False,-4.0
113.466087,22.792471,2015,Conglomerate–Sandstone,6.376571775,2032.170344759352,1.98,1.1214373986111815e-16,4.882971,4.882971,Nansha,Coarse-Grained Soil,6.376571775,-1.1688394001878373,False,1.98,1.98,1.1214373986132582e-16,-7.0,-7.06376571775,6.376571775,-7.0,0.06376571775,-7.0,False,-7.0
113.448975,22.792471,2015,Siltstone–Shale,41.83252523,2032.170344759352,1.79,0.9090909090890724,3.02961,3.02961,Nansha,Fine-Grained Soil,41.83252523,-0.1566339946254072,False,1.79,1.79,0.909090909090756,-4.0,-4.4183252523,41.83252523,-4.0,0.4183252523,-4.0,False,-4.0
113.467644,22.830845,2015,Siltstone–Sandstone,32.07132205,2032.170344759352,4.18,0.6363636363623515,6.328858,6.328858,Nansha,Mixed Clastics,32.07132205,-0.435299258447155,False,4.18,4.18,0.63636363636353,-2.0,-2.3207132205,32.07132205,-2.0,0.3207132205,-2.0,False,-2.0
113.451569,22.822029,2015,Siltstone–Shale,50.60610461,2032.170344759352,1.02,0.9090909090890724,4.712957,4.712957,Nansha,Fine-Grained Soil,50.60610461,0.0938363385398887,False,1.02,1.02,0.909090909090756,-2.0,-2.5060610461,50.60610461,-2.0,0.5060610461,-2.0,False,-2.0
113.459343,22.826696,2015,Shale–Limestone,84.17593739,2032.170344759352,0.77,0.4545454545445372,6.482627,6.482627,Nansha,Mixed Clastics,84.17593739,1.0521963004816557,False,0.77,0.77,0.454545454545379,-6.0,-6.8417593739,84.17593739,-6.0,0.8417593739,-6.0,False,-6.0
113.467125,22.845364,2015,Mudstone–Siltstone,38.94106971,2032.170344759352,2.54,0.9999999999979796,7.349545,7.349545,Nansha,Fine-Grained Soil,38.94106971,-0.2391799882341222,False,2.54,2.54,0.9999999999998316,-2.0,-2.3894106971,38.94106971,-2.0,0.3894106971,-2.0,False,-2.0
113.461418,22.852623,2015,Siltstone–Shale,34.42223496,2032.170344759352,2.37,0.9090909090890734,5.141154,5.141154,Nansha,Fine-Grained Soil,34.42223496,-0.3681848101351486,False,2.37,2.37,0.9090909090907572,-3.0,-3.3442223496,34.42223496,-3.0,0.3442223496,-3.0,False,-3.0
113.463493,22.834475,2015,Siltstone–Shale,38.07165173,2032.170344759352,0.41,0.9090909090890734,6.009951,6.009951,Nansha,Fine-Grained Soil,38.07165173,-0.264000349648633,False,0.41,0.41,0.9090909090907572,-2.0,-2.3807165173,38.07165173,-2.0,0.3807165173,-2.0,False,-2.0
113.462456,22.854179,2015,Conglomerate–Sandstone,22.19369792,2032.170344759352,0.24,3.3643121958335444e-16,5.287598,5.287598,Nansha,Coarse-Grained Soil,22.19369792,-0.7172881365967553,False,0.24,0.24,3.364312195839775e-16,1.0,0.7780630208,22.19369792,1.0,0.2219369792,1.0,False,1.0
113.469719,22.860403,2015,Sandstone–Siltstone,82.08824885,2032.170344759352,2.17,0.5454545454534491,7.801316,7.801316,Nansha,Mixed Clastics,82.08824885,0.9925964471593997,False,2.17,2.17,0.5454545454544593,-1.0,-1.8208824885,82.08824885,-1.0,0.8208824885,-1.0,False,-1.0
113.445343,22.861958,2015,Shale–Limestone,66.24126808,2032.170344759352,1.2,0.4545454545445364,5.960472,5.960472,Nansha,Mixed Clastics,66.24126808,0.5401928862850307,False,1.2,1.2,0.4545454545453782,-4.0,-4.6624126808,66.24126808,-4.0,0.6624126808,-4.0,False,-4.0
113.472824,22.900331,2015,Tuff–Sandstone,66.08987722,2032.170344759352,4.77,0.2727272727267221,3.392256,3.392256,Nansha,Mixed Clastics,66.08987722,0.5358709422414379,False,4.77,4.77,0.2727272727272272,-3.0,-3.6608987722,66.08987722,-3.0,0.6608987722,-3.0,False,-3.0
113.454155,22.897221,2015,Limestone–Sandstone,62.2109438,2032.170344759352,2.33,0.1818181818178148,4.466857,4.466857,Nansha,Mixed Clastics,62.2109438,0.4251341831658733,False,2.33,2.33,0.1818181818181515,-2.0,-2.622109438,62.2109438,-2.0,0.6221094380000001,-2.0,False,-2.0
113.460381,22.898258,2015,Siltstone–Sandstone,80.3190036,2032.170344759352,2.16,0.6363636363623522,3.81846,3.81846,Nansha,Mixed Clastics,80.3190036,0.9420875923322816,False,2.16,2.16,0.6363636363635307,-4.0,-4.803190036,80.3190036,-4.0,0.803190036,-4.0,False,-4.0
113.459343,22.902925,2015,Siltstone–Shale,52.87072865,2032.170344759352,0.81,0.909090909089074,3.814655,3.814655,Nansha,Fine-Grained Soil,52.87072865,0.1584873906618947,False,0.81,0.81,0.9090909090907576,-1.0,-1.5287072865,52.87072865,-1.0,0.5287072865,-1.0,False,-1.0
113.471786,22.87907,2015,Mudstone–Siltstone,78.35685073,2032.170344759352,3.77,0.9999999999979798,10.767609,10.767609,Nansha,Fine-Grained Soil,78.35685073,0.8860715626385784,False,3.77,3.77,0.9999999999998318,0.0,-0.7835685073,78.35685073,0.0,0.7835685073,0.0,False,0.0
113.496162,22.707945,2015,Siltstone–Shale,83.00396684,1287.7119016296883,3.88,0.909090909089072,0.789066,0.789066,Nansha,Fine-Grained Soil,83.00396684,1.0187385928113326,False,3.88,3.88,0.9090909090907556,-2.0,-2.8300396684,83.00396684,-2.0,0.8300396684000001,-2.0,False,-2.0
113.478531,22.718315,2015,Limestone–Sandstone,9.709249845,1287.7119016296883,0.22,0.1818181818178139,0.883252,0.883252,Nansha,Mixed Clastics,9.709249845,-1.0736972751358411,False,0.22,0.22,0.1818181818181506,-2.0,-2.09709249845,9.709249845,-2.0,0.09709249845,-2.0,False,-2.0
113.47438,22.724539,2015,Siltstone–Sandstone,35.22179208,2032.170344759352,4.74,0.6363636363623502,2.006359,2.006359,Nansha,Mixed Clastics,35.22179208,-0.3453588539823378,False,4.74,4.74,0.6363636363635287,-1.0,-1.3522179208,35.22179208,-1.0,0.3522179208,-1.0,False,-1.0
113.49305,22.719353,2015,Tuff–Sandstone,56.04798425,1287.7119016296883,3.16,0.2727272727267215,0.745295,0.745295,Nansha,Mixed Clastics,56.04798425,0.2491924762621235,False,3.16,3.16,0.2727272727272266,-3.0,-3.5604798425,56.04798425,-3.0,0.5604798425,-3.0,False,-3.0
113.494606,22.752541,2015,Siltstone–Shale,20.67370196,1287.7119016296883,4.16,0.909090909089072,4.092317,4.092317,Nansha,Fine-Grained Soil,20.67370196,-0.7606813605047728,False,4.16,4.16,0.9090909090907556,-4.0,-4.2067370196,20.67370196,-4.0,0.2067370196,-4.0,False,-4.0
113.4832,22.755135,2015,Sandstone–Siltstone,36.26329526,1287.7119016296883,2.4,0.5454545454534444,1.089599,1.089599,Nansha,Mixed Clastics,36.26329526,-0.3156257613426363,False,2.4,2.4,0.5454545454544546,-3.0,-3.3626329526,36.26329526,-3.0,0.3626329526,-3.0,False,-3.0
113.490974,22.746836,2015,Siltstone–Shale,11.14582084,1287.7119016296883,4.74,0.9090909090890734,1.349783,1.349783,Nansha,Fine-Grained Soil,11.14582084,-1.0326856879433344,False,4.74,4.74,0.9090909090907572,-3.0,-3.1114582084,11.14582084,-3.0,0.1114582084,-3.0,False,-3.0
113.479568,22.732836,2015,Limestone–Sandstone,34.80805577,1287.7119016296883,0.12,0.1818181818178144,5.982535,5.982535,Nansha,Mixed Clastics,34.80805577,-0.3571703013882288,False,0.12,0.12,0.1818181818181511,0.0,-0.3480805577,34.80805577,0.0,0.3480805577,0.0,False,0.0
113.492531,22.772764,2015,Tuff–Sandstone,59.90681412,1287.7119016296883,2.57,0.2727272727267215,3.284441,3.284441,Nansha,Mixed Clastics,59.90681412,0.3593553141764134,False,2.57,2.57,0.2727272727272266,4.0,3.4009318588,59.90681412,4.0,0.5990681412,4.0,False,4.0
113.495644,22.768097,2015,Siltstone–Sandstone,77.16302562,1287.7119016296883,2.96,0.6363636363623515,0.221487,0.221487,Nansha,Mixed Clastics,77.16302562,0.8519899455366201,False,2.96,2.96,0.63636363636353,-4.0,-4.7716302562,77.16302562,-4.0,0.7716302562,-4.0,False,-4.0
113.478012,22.784693,2015,Mudstone–Siltstone,60.39881478,1287.7119016296883,0.41,0.9999999999979798,4.414458,4.414458,Nansha,Fine-Grained Soil,60.39881478,0.3734010717732115,False,0.41,0.41,0.9999999999998318,-8.0,-8.603988147799999,60.39881478,-8.0,0.6039881478,-8.0,False,-8.0
113.494087,22.791433,2015,Conglomerate–Sandstone,38.99530155,1287.7119016296883,1.52,1.1214373986111815e-16,2.458958,2.458958,Nansha,Coarse-Grained Soil,38.99530155,-0.2376317641348531,False,1.52,1.52,1.1214373986132582e-16,3.0,2.6100469845,38.99530155,3.0,0.3899530155,3.0,False,3.0
113.494087,22.800768,2015,Mudstone–Siltstone,11.12134635,1287.7119016296883,3.55,0.9999999999979792,7.125108,7.125108,Nansha,Fine-Grained Soil,11.12134635,-1.033384391790287,False,3.55,3.55,0.9999999999998312,8.0,7.8887865365,11.12134635,8.0,0.1112134635,8.0,False,8.0
113.473862,22.794544,2015,Tuff–Sandstone,85.41988665,2032.170344759352,2.36,0.2727272727267218,2.010766,2.010766,Nansha,Mixed Clastics,85.41988665,1.0877088743238863,False,2.36,2.36,0.2727272727272269,0.0,-0.8541988665,85.41988665,0.0,0.8541988665,0.0,False,0.0
113.484756,22.831881,2015,Tuff–Sandstone,5.015199433,1287.7119016296883,3.47,0.2727272727267223,11.116507,11.116507,Nansha,Mixed Clastics,5.015199433,-1.2077041974722906,False,3.47,3.47,0.2727272727272274,-4.0,-4.05015199433,5.015199433,-4.0,0.05015199433,-4.0,False,-4.0
113.47438,22.829288,2015,Sandstone–Siltstone,20.99886559,2032.170344759352,3.55,0.545454545453444,6.806936,6.806936,Nansha,Mixed Clastics,20.99886559,-0.7513985080665769,False,3.55,3.55,0.5454545454544542,0.0,-0.2099886559,20.99886559,0.0,0.2099886559,0.0,False,0.0
113.477493,22.82151,2015,Shale–Limestone,7.892828668,1287.7119016296883,0.71,0.4545454545445364,5.414465,5.414465,Nansha,Mixed Clastics,7.892828668,-1.1255529200974406,False,0.71,0.71,0.4545454545453782,-2.0,-2.07892828668,7.892828668,-2.0,0.07892828668,-2.0,False,-2.0
113.479568,22.848475,2015,Conglomerate–Sandstone,79.62441358,1287.7119016296883,3.85,1.1214373986111814e-15,11.833435,11.833435,Nansha,Coarse-Grained Soil,79.62441358,0.9222582631397654,False,3.85,3.85,1.1214373986132585e-15,-7.0,-7.7962441358,79.62441358,-7.0,0.7962441358,-7.0,False,-7.0
113.475418,22.838623,2015,Conglomerate–Sandstone,45.5953659,2032.170344759352,0.14,0.0,10.156279,10.156279,Nansha,Coarse-Grained Soil,45.5953659,-0.0492114803422088,False,0.14,0.14,0.0,-8.0,-8.455953659,45.5953659,-8.0,0.4559536589999999,-8.0,False,-8.0
113.483719,22.842253,2015,Tuff–Sandstone,71.15437831,1287.7119016296883,4.98,0.2727272727267216,11.295974,11.295974,Nansha,Mixed Clastics,71.15437831,0.6804535829615933,False,4.98,4.98,0.2727272727272267,-6.0,-6.7115437831,71.15437831,-6.0,0.7115437831,-6.0,False,-6.0
113.481125,22.864552,2015,Siltstone–Shale,3.702483312,1287.7119016296883,3.37,0.9090909090890744,9.128643,9.128643,Nansha,Fine-Grained Soil,3.702483312,-1.2451799448198146,False,3.37,3.37,0.909090909090758,-5.0,-5.03702483312,3.702483312,-5.0,0.03702483312,-5.0,False,-5.0
113.487862,22.858328,2015,Sandstone–Siltstone,26.34930392,1287.7119016296883,2.57,0.545454545453444,9.161754,9.161754,Nansha,Mixed Clastics,26.34930392,-0.598652859677006,False,2.57,2.57,0.5454545454544542,-3.0,-3.2634930392,26.34930392,-3.0,0.2634930392,-3.0,False,-3.0
113.492531,22.856771,2015,Tuff–Sandstone,23.07784256,1287.7119016296883,4.28,0.2727272727267228,6.847933,6.847933,Nansha,Mixed Clastics,23.07784256,-0.6920473548182344,False,4.28,4.28,0.2727272727272279,-5.0,-5.2307784256,23.07784256,-5.0,0.2307784256,-5.0,False,-5.0
113.4832,22.87907,2015,Limestone–Sandstone,5.486073271,1287.7119016296883,3.23,0.1818181818178145,8.901864,8.901864,Nansha,Mixed Clastics,5.486073271,-1.1942615736611315,False,3.23,3.23,0.1818181818181512,-4.0,-4.05486073271,5.486073271,-4.0,0.05486073271,-4.0,False,-4.0
113.500313,22.875441,2015,Sandstone–Siltstone,23.98802147,1287.7119016296883,4.5,0.545454545453444,8.315105,8.315105,Nansha,Mixed Clastics,23.98802147,-0.6660633402041528,False,4.5,4.5,0.5454545454544542,-5.0,-5.2398802147,23.98802147,-5.0,0.2398802147,-5.0,False,-5.0
113.499794,22.881664,2015,Conglomerate–Sandstone,18.69438712,1287.7119016296883,4.87,5.607186993055907e-16,7.297519,7.297519,Nansha,Coarse-Grained Soil,18.69438712,-0.8171873343999806,False,4.87,4.87,5.607186993066291e-16,-1.0,-1.1869438712,18.69438712,-1.0,0.1869438712,-1.0,False,-1.0
113.519501,22.685127,2015,Mudstone–Siltstone,24.12943633,563.3739569629886,2.57,0.9999999999979798,0.510145,0.510145,Nansha,Fine-Grained Soil,24.12943633,-0.6620261934975912,False,2.57,2.57,0.9999999999998318,-2.0,-2.2412943633,24.12943633,-2.0,0.2412943633,-2.0,False,-2.0
113.511719,22.69861,2015,Mudstone–Siltstone,28.2446181,1287.7119016296883,2.84,0.999999999997979,2.427927,2.427927,Nansha,Fine-Grained Soil,28.2446181,-0.5445449575818055,False,2.84,2.84,0.9999999999998308,-2.0,-2.282446181,28.2446181,-2.0,0.282446181,-2.0,False,-2.0
113.512238,22.69861,2015,Shale–Limestone,68.87321551,1287.7119016296883,1.61,0.4545454545445359,2.622618,2.622618,Nansha,Mixed Clastics,68.87321551,0.6153303781926543,False,1.61,1.61,0.4545454545453777,-2.0,-2.6887321551,68.87321551,-2.0,0.6887321551,-2.0,False,-2.0
113.50705,22.72039,2015,Conglomerate–Sandstone,78.53332112,1287.7119016296883,2.45,2.242874797222363e-16,1.164846,1.164846,Nansha,Coarse-Grained Soil,78.53332112,0.8911094833620025,False,2.45,2.45,2.242874797226517e-16,-1.0,-1.7853332112,78.53332112,-1.0,0.7853332112,-1.0,False,-1.0
113.504974,22.720909,2015,Mudstone–Siltstone,54.87413356,1287.7119016296883,0.49,0.9999999999979798,0.428804,0.428804,Nansha,Fine-Grained Soil,54.87413356,0.2156810938859817,False,0.49,0.49,0.9999999999998318,0.0,-0.5487413355999999,54.87413356,0.0,0.5487413355999999,0.0,False,0.0
113.522087,22.701202,2015,Shale–Limestone,42.64788742,563.3739569629886,0.6,0.4545454545445359,1.328089,1.328089,Nansha,Mixed Clastics,42.64788742,-0.1333568313908408,False,0.6,0.6,0.4545454545453777,0.0,-0.4264788742,42.64788742,0.0,0.4264788742,0.0,False,0.0
113.524162,22.757208,2015,Siltstone–Sandstone,67.01611107,563.3739569629886,4.76,0.6363636363623499,1.647409,1.647409,Nansha,Mixed Clastics,67.01611107,0.562313297288378,False,4.76,4.76,0.6363636363635284,-5.0,-5.6701611107,67.01611107,-5.0,0.6701611107,-5.0,False,-5.0
113.505493,22.740095,2015,Limestone–Sandstone,65.22482348,1287.7119016296883,3.43,0.181818181817814,0.4927,0.4927,Nansha,Mixed Clastics,65.22482348,0.5111751722393334,False,3.43,3.43,0.1818181818181507,2.0,1.3477517652,65.22482348,2.0,0.6522482347999999,2.0,False,2.0
113.513794,22.734909,2015,Shale–Limestone,8.457185959,1287.7119016296883,4.03,0.4545454545445354,2.471579,2.471579,Nansha,Mixed Clastics,8.457185959,-1.1094415073457349,False,4.03,4.03,0.4545454545453772,0.0,-0.08457185959,8.457185959,0.0,0.08457185959,0.0,False,0.0
113.522606,22.756689,2015,Sandstone–Siltstone,61.83484635,563.3739569629886,1.89,0.5454545454534429,2.319295,2.319295,Nansha,Mixed Clastics,61.83484635,0.4143972593262308,False,1.89,1.89,0.545454545454453,-1.0,-1.6183484635,61.83484635,-1.0,0.6183484635000001,-1.0,False,-1.0
113.520531,22.77795,2015,Tuff–Sandstone,77.65556732,563.3739569629886,4.89,0.2727272727267252,5.514912,5.514912,Nansha,Mixed Clastics,77.65556732,0.8660511488783288,False,4.89,4.89,0.2727272727272303,0.0,-0.7765556732000001,77.65556732,0.0,0.7765556732000001,0.0,False,0.0
113.523125,22.766024,2015,Siltstone–Sandstone,87.19525488,563.3739569629886,4.98,0.6363636363623508,1.414457,1.414457,Nansha,Mixed Clastics,87.19525488,1.13839252951174,False,4.98,4.98,0.6363636363635293,1.0,0.1280474512,87.19525488,1.0,0.8719525488,1.0,False,1.0
113.52002,22.798174,2015,Shale–Limestone,42.48080456,563.3739569629886,2.75,0.4545454545445401,3.065055,3.065055,Nansha,Mixed Clastics,42.48080456,-0.1381267545656181,False,2.75,2.75,0.4545454545453819,-3.0,-3.4248080456,42.48080456,-3.0,0.4248080456,-3.0,False,-3.0
113.502907,22.79299,2015,Limestone–Sandstone,64.80205194,1287.7119016296883,0.81,0.1818181818178159,4.56373,4.56373,Nansha,Mixed Clastics,64.80205194,0.499105784833095,False,0.81,0.81,0.1818181818181526,1.0,0.3519794805999999,64.80205194,1.0,0.6480205194,1.0,False,1.0
113.524681,22.797138,2015,Siltstone–Sandstone,85.17305906,563.3739569629886,4.18,0.636363636362351,1.94441,1.94441,Nansha,Mixed Clastics,85.17305906,1.0806623787006044,False,4.18,4.18,0.6363636363635296,-3.0,-3.8517305906,85.17305906,-3.0,0.8517305906,-3.0,False,-3.0
113.521049,22.820992,2015,Shale–Limestone,65.17773447,563.3739569629886,4.61,0.4545454545445384,8.725574,8.725574,Nansha,Mixed Clastics,65.17773447,0.5098308634330544,False,4.61,4.61,0.4545454545453802,-2.0,-2.6517773447,65.17773447,-2.0,0.6517773447,-2.0,False,-2.0
113.517944,22.812176,2015,Mudstone–Siltstone,22.61362781,563.3739569629886,2.06,0.9999999999979796,10.196694,10.196694,Nansha,Fine-Grained Soil,22.61362781,-0.705299873323714,False,2.06,2.06,0.9999999999998316,25.0,4.7738637219,22.61362781,25.0,0.2261362781,5.0,True,5.0
113.518982,22.832918,2015,Sandstone–Siltstone,1.502754544,563.3739569629886,0.71,0.5454545454534431,8.605989,8.605989,Nansha,Mixed Clastics,1.502754544,-1.307978350525269,False,0.71,0.71,0.5454545454544533,-3.0,-3.01502754544,1.502754544,-3.0,0.01502754544,-3.0,False,-3.0
113.509125,22.845364,2015,Limestone–Sandstone,45.13039701,1287.7119016296883,1.58,0.1818181818178147,12.977304,12.977304,Nansha,Mixed Clastics,45.13039701,-0.0624855282245677,False,1.58,1.58,0.1818181818181514,-1.0,-1.4513039701,45.13039701,-1.0,0.4513039701,-1.0,False,-1.0
113.509125,22.843809,2015,Mudstone–Siltstone,57.43851093,1287.7119016296883,3.9,0.9999999999979798,13.139682,13.139682,Nansha,Fine-Grained Soil,57.43851093,0.2888895788618646,False,3.9,3.9,0.9999999999998318,-1.0,-1.5743851093,57.43851093,-1.0,0.5743851093,-1.0,False,-1.0
113.513794,22.845364,2015,Tuff–Sandstone,2.494882934,1287.7119016296883,2.49,0.2727272727267218,11.398045,11.398045,Nansha,Mixed Clastics,2.494882934,-1.2796548217095929,False,2.49,2.49,0.2727272727272269,-1.0,-1.02494882934,2.494882934,-1.0,0.02494882934,-1.0,False,-1.0
113.514313,22.873884,2015,Shale–Limestone,17.87297894,1287.7119016296883,2.69,0.4545454545445372,9.651714,9.651714,Nansha,Mixed Clastics,17.87297894,-0.8406371000655531,False,2.69,2.69,0.454545454545379,-2.0,-2.1787297894,17.87297894,-2.0,0.1787297894,-2.0,False,-2.0
113.515869,22.869217,2015,Siltstone–Sandstone,43.08830507,563.3739569629886,1.82,0.6363636363623515,7.298316,7.298316,Nansha,Mixed Clastics,43.08830507,-0.1207836784335839,False,1.82,1.82,0.63636363636353,0.0,-0.4308830507,43.08830507,0.0,0.4308830507,0.0,False,0.0
113.512756,22.861958,2015,Shale–Limestone,80.89487981,1287.7119016296883,4.24,0.454545454544537,5.280842,5.280842,Nansha,Mixed Clastics,80.89487981,0.958527850057592,False,4.24,4.24,0.4545454545453788,-3.0,-3.8089487981,80.89487981,-3.0,0.8089487981000001,-3.0,False,-3.0
113.502907,22.882181,2015,Limestone–Sandstone,82.3048053,1287.7119016296883,2.01,0.1818181818178162,5.18935,5.18935,Nansha,Mixed Clastics,82.3048053,0.9987787547252536,False,2.01,2.01,0.1818181818181529,-2.0,-2.823048053,82.3048053,-2.0,0.823048053,-2.0,False,-2.0
113.546982,22.631716,2015,Sandstone–Siltstone,21.33325627,563.3739569629886,1.01,0.5454545454534424,0.325735,0.325735,Nansha,Mixed Clastics,21.33325627,-0.7418522395028143,False,1.01,1.01,0.5454545454544526,1.0,0.7866674373,21.33325627,1.0,0.2133325627,1.0,False,1.0
113.535057,22.686165,2015,Conglomerate–Sandstone,25.20404633,563.3739569629886,2.07,0.0,1.188634,1.188634,Nansha,Coarse-Grained Soil,25.20404633,-0.6313479591003138,False,2.07,2.07,0.0,-1.0,-1.2520404633,25.20404633,-1.0,0.2520404633,-1.0,False,-1.0
113.536095,22.64831,2015,Shale–Limestone,52.09071083,563.3739569629886,4.58,0.4545454545445354,6.020604,6.020604,Nansha,Mixed Clastics,52.09071083,0.1362192473205772,False,4.58,4.58,0.4545454545453772,2.0,1.4790928917,52.09071083,2.0,0.5209071083,2.0,False,2.0
113.543869,22.64468,2015,Siltstone–Shale,72.3720129,563.3739569629886,4.0,0.9090909090890706,0.212291,0.212291,Nansha,Fine-Grained Soil,72.3720129,0.715214919039103,False,4.0,4.0,0.9090909090907544,-2.0,-2.723720129,72.3720129,-2.0,0.723720129,-2.0,False,-2.0
113.5392,22.64468,2015,Siltstone–Shale,59.03119201,563.3739569629886,1.64,0.9090909090890708,0.356355,0.356355,Nansha,Fine-Grained Soil,59.03119201,0.3343578357107202,False,1.64,1.64,0.9090909090907544,2.0,1.4096880799,59.03119201,2.0,0.5903119201,2.0,False,2.0
113.541794,22.656088,2015,Siltstone–Shale,77.26313624,563.3739569629886,2.61,0.9090909090890708,0.782934,0.782934,Nansha,Fine-Grained Soil,77.26313624,0.8548479284941737,False,2.61,2.61,0.9090909090907544,-1.0,-1.7726313624,77.26313624,-1.0,0.7726313624,-1.0,False,-1.0
113.546463,22.699648,2015,Tuff–Sandstone,63.82070287,563.3739569629886,4.26,0.272727272726721,4.372502,4.372502,Nansha,Mixed Clastics,63.82070287,0.4710899867342404,False,4.26,4.26,0.2727272727272261,-1.0,-1.6382070287,63.82070287,-1.0,0.6382070287,-1.0,False,-1.0
113.534538,22.712612,2015,Siltstone–Shale,31.65677625,563.3739569629886,3.42,0.9090909090890724,6.728682,6.728682,Nansha,Fine-Grained Soil,31.65677625,-0.4471338153755353,False,3.42,3.42,0.909090909090756,-3.0,-3.3165677625,31.65677625,-3.0,0.3165677625,-3.0,False,-3.0
113.549057,22.712612,2015,Limestone–Sandstone,78.33022135,160.96398770371104,0.12,0.1818181818178146,9.085715,9.085715,Nansha,Mixed Clastics,78.33022135,0.8853113404542565,False,0.12,0.12,0.1818181818181513,2.0,1.2166977865,78.33022135,2.0,0.7833022135000001,2.0,False,2.0
113.546982,22.713129,2015,Shale–Limestone,90.5680902,563.3739569629886,3.95,0.4545454545445364,8.440394,8.440394,Nansha,Mixed Clastics,90.5680902,1.234681073756048,False,3.95,3.95,0.4545454545453782,1.0,0.0943190979999999,90.5680902,1.0,0.905680902,1.0,False,1.0
113.536095,22.697054,2015,Siltstone–Sandstone,75.33483246,563.3739569629886,4.8,0.6363636363623502,2.699569,2.699569,Nansha,Mixed Clastics,75.33483246,0.7997982310672043,False,4.8,4.8,0.6363636363635287,1.0,0.2466516754,75.33483246,1.0,0.7533483246,1.0,False,1.0
113.546463,22.738539,2015,Tuff–Sandstone,80.95288485,563.3739569629886,3.3,0.272727272726722,1.387391,1.387391,Nansha,Mixed Clastics,80.95288485,0.9601837924118818,False,3.3,3.3,0.2727272727272271,0.0,-0.8095288485000001,80.95288485,0.0,0.8095288485000001,0.0,False,0.0
